NameOfTheCompany,Sector,P3_1_raw,P3_2_raw,P3_3_raw,P3_4_raw,P3_5_raw,P3_6_raw,P5_1_raw,P5_2_raw,P5_3_raw,P5_4_raw,P8_1_raw,P8_2_raw,P9_1_raw,P3_1_score,P3_2_score,P3_3_score,P3_4_score,P3_5_score,P3_6_score,P5_1_score,P5_2_score,P5_3_score,P5_4_score,P8_1_score,P8_2_score,P9_1_score,P3_composite,P5_composite,P8_composite,P9_composite,fatality_flag,flag_A,flag_B,flag_C,flag_D,social_quant_score,global_scored,final_social_score
Action Construction Equipment Limited,Manufacturing,0.8432,0.6557,0.00011110104389129212,0.0,0.18855,1.0,0.6666666666666666,0.8867924528301887,0.0,0.0,0.6194999999999999,0.0,0.6666666666666666,78.25537294563843,75.60050568900127,87.35119047619048,0.0,92.54108723135272,23.794416243654823,40.202275600505686,52.95629820051414,89.25410872313527,38.91752577319588,13.653603034134008,63.93775372124493,40.58154235145386,59.59042876430629,55.33255207433775,38.79567837768947,40.58154235145386,0,0,0,0,0,53.080070723539535,False,
Adani Energy Solutions Limited [“AESL / the Company”] (formerly known as Adani Transmission Limited),Manufacturing,1.0,0.25,0.0004714024103130803,0.45,0.8240000000000001,0.956,0.15986666666666666,0.38144244367287117,0.9,0.003676470588235294,0.11549999999999999,1.1884423976825373e-12,0.6666666666666666,34.89254108723135,20.606826801517066,66.96428571428572,77.62326169405814,41.97218710493047,54.82233502538071,82.68015170670039,91.6452442159383,36.97850821744627,86.85567010309279,80.02528445006321,22.733423545331533,40.58154235145386,49.48023957123391,74.53989356079444,51.37935399769737,40.58154235145386,0,0,0,0,0,57.646115909571606,False,
Adani Enterprises Limited,Manufacturing,1.0,0.25,0.0003991969324265664,0.04,0.7685500000000001,0.9497,0.45856666666666673,0.7272727272727273,1.0,0.0030911901081916537,0.29000000000000004,0.0,0.0,34.89254108723135,20.606826801517066,70.98214285714286,90.0,48.546144121365366,56.21827411167513,59.16561314791403,75.77120822622108,17.38305941845765,85.9536082474227,65.48672566371681,63.93775372124493,80.53097345132744,90.0,59.56837226000386,64.71223969248086,80.53097345132744,1,0,0,0,0,74.60886359000622,False,
"Adani Green Energy Limited (""AGEL"" / ""Company"")",Manufacturing,1.0,1.0,0.0007070000000000002,0.41,0.919,0.8936,0.4671166666666667,0.0,1.0,0.0,0.39499999999999996,0.000378,0.0,34.89254108723135,93.8685208596713,56.69642857142857,77.11757269279393,30.341340075853353,62.944162436548226,58.4070796460177,98.0719794344473,17.38305941845765,38.91752577319588,52.338811630847026,0.9472259810554817,80.53097345132744,59.31009428725446,53.19491106802963,26.643018805951254,80.53097345132744,0,0,0,0,0,54.39180675473759,False,
Adani Total Gas Limited (ATGL),Manufacturing,1.0,0.25,0.0001280648616001313,0.57,0.8728,0.9841,0.38948333333333335,0.8030592734225621,1.0,0.0,0.045,7.2712465825141064e-12,0.3333333333333333,34.89254108723135,20.606826801517066,86.45833333333333,80.0252844500632,35.77749683944374,50.12690355329949,63.59039190897598,64.52442159383034,17.38305941845765,38.91752577319588,85.08217446270544,15.83220568335588,52.275600505689,51.31456434414803,46.10384967361497,50.45719007303066,52.275600505689,0,0,0,0,0,49.458311684947944,False,
Advanced Enzyme Technologies Limited,Manufacturing,0.78755,0.16254999999999997,0.068366594121652,0.0,0.6956,1.0,1.0,1.0,0.5,0.0,0.2,0.0,0.6666666666666666,79.01390644753477,9.355246523388116,2.6785714285714306,0.0,55.75221238938053,23.794416243654823,7.458912768647281,18.63753213367609,60.93552465233881,38.91752577319588,73.32490518331227,63.93775372124493,40.58154235145386,28.43239217208828,31.487373831964515,68.6313294522786,40.58154235145386,0,0,0,0,0,36.74639136301007,False,
Agro Tech Foods Limited,Manufacturing,1.0,0.4375,,0.0,0.8662000000000001,1.0,0.4716666666666667,1.0,0.5,0.0,0.38,,0.3333333333333333,34.89254108723135,47.97724399494311,,0.0,36.662452591656134,23.794416243654823,58.280657395701645,18.63753213367609,60.93552465233881,38.91752577319588,53.982300884955755,,52.275600505689,28.665330783497087,44.19280998872811,53.982300884955755,52.275600505689,0,0,0,0,0,40.25852099276594,False,
Ahluwalia Contracts (India) Limited,Manufacturing,0.1548,0.0,,23.032799999999405,0.10185,1.0,0.6666666666666666,1.0,0.4,0.0,0.365,0.0,0.0,95.448798988622,2.5284450063211126,,98.86219974715549,93.93173198482933,23.794416243654823,40.202275600505686,18.63753213367609,74.27307206068268,38.91752577319588,56.826801517067004,63.93775372124493,80.53097345132744,90.0,43.00760139201508,60.38227761915597,80.53097345132744,1,0,0,0,0,68.16309947521142,False,
Ajanta Pharma Limited,Manufacturing,0.94945,0.32445,0.0006902737258203734,0.14,0.9145,0.9735,0.99125,1.0,1.0,0.0,0.54,0.0,0.3333333333333333,74.20986093552466,33.6283185840708,57.29166666666667,65.23388116308469,31.3527180783818,51.39593908629442,15.17067003792667,18.63753213367609,17.38305941845765,38.91752577319588,23.198482932996214,63.93775372124493,52.275600505689,52.185397419003834,22.52719684081407,43.56811832712057,52.275600505689,0,0,0,0,0,40.52145566152345,False,
Akzo Nobel India Limited,Manufacturing,1.0,0.375,0.001261492263972841,0.0,0.7588,0.9968,0.8322666666666666,1.0,0.825,0.012048192771084338,0.275,5.342116197131547e-12,1.0,34.89254108723135,40.07585335018963,41.666666666666664,0.0,49.304677623261696,48.47715736040609,30.341340075853353,18.63753213367609,38.74841972187105,93.04123711340206,67.63590391908976,17.456021650879578,16.56131479140329,35.736149347959234,45.19213226120064,42.54596278498467,90.0,0,0,0,0,1,45.49360044835162,False,
Alembic Limited,Manufacturing,1.0,0.5,0.0008109596698221351,0.0,0.7162,0.8334,0.09211666666666667,0.6325473363012217,1.0,0.0,0.65625,0.0,1.0,34.89254108723135,54.9936788874842,52.827380952380956,0.0,53.72945638432364,69.16243654822335,84.70290771175726,82.64781491002572,17.38305941845765,38.91752577319588,8.975979772439942,63.93775372124493,16.56131479140329,44.267582309940586,55.91282695335912,36.45686674684244,16.56131479140329,0,0,0,0,0,44.40118384881862,False,
Alicon Castalloy Limited,Manufacturing,1.0,0.375,0.0025176788402000065,0.0,1.0,1.0,0.4502333333333333,1.0,0.0,0.0,0.35835,0.0,0.0,34.89254108723135,40.07585335018963,25.14880952380952,0.0,10.429835651074598,23.794416243654823,60.05056890012642,18.63753213367609,89.25410872313527,38.91752577319588,58.02781289506953,63.93775372124493,80.53097345132744,22.390242642659985,51.714933882533415,60.98278330815723,80.53097345132744,0,0,0,0,0,44.25683875730701,False,
Alkem Laboratories Limited (the ‘Company’ or ‘Alkem’),Manufacturing,1.0,0.25,0.0014493964832878526,0.1,0.91805,1.0,1.0,1.0,0.51935,0.0022371364653243847,0.5192,1.0856920093970885e-11,0.3333333333333333,34.89254108723135,20.606826801517066,37.94642857142857,62.831858407079636,30.59418457648546,23.794416243654823,7.458912768647281,18.63753213367609,47.661188369152974,82.73195876288659,27.43362831858407,14.208389715832197,52.275600505689,35.11104261456615,39.122398008590736,20.821009017208134,52.275600505689,0,0,0,0,0,36.08796775198334,False,
Allcargo Gati Limited,Manufacturing,0.9928,0.6178,0.0009341034806054401,0.0,1.0,1.0,0.33093333333333336,1.0,0.6,0.0028169014084507044,0.0,0.0,0.0,71.17572692793931,64.47534766118837,48.958333333333336,0.0,10.429835651074598,23.794416243654823,72.0606826801517,18.63753213367609,45.259165613147914,84.40721649484536,94.43742098609356,63.93775372124493,80.53097345132744,36.47227663619841,55.091149230455265,79.18758735366924,80.53097345132744,0,0,0,0,0,53.802048333321835,False,
Amara Raja Energy and Mobility Limited,Manufacturing,1.0,0.625,0.003041160147874176,1.21,1.0,1.0,0.8333333333333334,1.0,0.8509499999999999,0.0,0.36,0.0,1.0,34.89254108723135,69.59544879898863,21.13095238095238,87.10493046776232,10.429835651074598,23.794416243654823,24.525916561314787,18.63753213367609,38.05309734513275,38.91752577319588,57.585335018963335,63.93775372124493,16.56131479140329,41.15802077161069,30.033517953329877,60.76154437010413,16.56131479140329,0,0,0,0,0,37.745302726965676,False,
Amber Enterprises India Limited,Manufacturing,0.999,0.18959375,0.00016743966049788858,0.251,0.9548,0.6779,1.0,0.7837132814127596,1.0,0.0,0.40490000000000004,0.0,1.0,70.29077117572693,9.987357774968395,83.63095238095238,90.0,26.29582806573957,82.23350253807106,7.458912768647281,67.60925449871465,17.38305941845765,38.91752577319588,51.07458912768647,63.93775372124493,16.56131479140329,90.0,32.84218811475387,57.506171424465705,16.56131479140329,1,0,0,0,0,57.776823032974036,False,
Ambuja Cements Limited,Manufacturing,1.0,0.375,0.0013304313856875383,0.42,0.6808000000000001,0.792,0.31805,0.8266782904148784,1.0,0.0,0.476,0.0,1.0,34.89254108723135,40.07585335018963,40.327380952380956,90.0,57.52212389380531,74.49238578680203,73.70417193426043,61.05398457583547,17.38305941845765,38.91752577319588,43.23640960809102,63.93775372124493,16.56131479140329,90.0,47.76468542543736,53.58708166466798,16.56131479140329,1,0,0,0,0,62.4118336277436,False,
Ami Organics Limited,Manufacturing,1.0,0.4375,0.0026449291225356933,0.0,0.9163,0.9327,0.8333333333333334,0.9064534110116158,0.5,0.0,0.335,0.0,0.6666666666666666,34.89254108723135,47.97724399494311,23.958333333333343,0.0,30.973451327433636,58.756345177664976,24.525916561314787,50.0,60.93552465233881,38.91752577319588,61.18836915297092,63.93775372124493,40.58154235145386,32.759652486767735,43.594741746712366,62.563061437107926,40.58154235145386,0,0,0,0,0,41.804634056768,False,
Andhra Paper Limited,Manufacturing,1.0,0.5585625000000001,0.0006240762145222446,23.032799999999405,0.7474000000000001,0.9977,0.38176666666666664,0.9394724871552039,1.0,0.0,0.72,0.0,0.09999999999999999,34.89254108723135,58.78634639696586,59.375,98.86219974715549,51.07458912768647,48.223350253807105,64.22250316055626,45.37275064267352,17.38305941845765,38.91752577319588,5.5625790139064435,63.93775372124493,59.797724399494314,58.535671102141045,41.47395974872083,34.75016636757569,59.797724399494314,0,0,0,0,0,49.12245174799449,False,
Andrew Yule & Co. Ltd.,Manufacturing,0.7131000000000001,0.5256000000000001,,0.0,0.0739,0.4546,0.8316833333333333,0.9972987574284171,0.0,0.0,0.5900000000000001,,1.0,80.15170670037926,57.64854614412137,,0.0,94.56384323640961,89.08629441624366,30.467762326169407,37.7892030848329,89.25410872313527,38.91752577319588,16.8141592920354,,16.56131479140329,64.29007809943077,49.10714997683336,16.8141592920354,16.56131479140329,0,0,0,0,0,47.08178910460962,False,
Anjani Portland Cement Limited,Manufacturing,0.6657500000000001,0.24578750000000005,0.0007719050558653419,0.0,0.91995,0.9669,0.5027833333333332,1.0,1.0,0.0,0.605,0.0,1.0,81.41592920353982,12.010113780025284,54.61309523809524,0.0,29.962073324905177,52.411167512690355,51.32743362831859,18.63753213367609,17.38305941845765,38.91752577319588,15.486725663716811,63.93775372124493,16.56131479140329,38.40206317654265,31.56638773841205,39.71223969248087,16.56131479140329,0,0,0,0,0,34.02202841207374,False,
Anupam Rasayan India Limited,Manufacturing,1.0,0.47161875,0.0021194904679423666,0.0,0.8584499999999999,1.0,0.09756666666666668,0.6,0.5,0.0,0.41405,9.745965730360434e-12,1.0,34.89254108723135,51.201011378002526,28.86904761904762,0.0,37.80025284450063,23.794416243654823,84.45006321112515,85.92544987146529,60.93552465233881,38.91752577319588,50.31605562579014,14.479025710419492,16.56131479140329,29.426211528739497,67.55714087703129,32.39754066810482,16.56131479140329,0,0,0,0,0,41.93124649781279,False,
Apcotex Industries Limited,Manufacturing,1.0,0.5,0.1109777176236161,0.0,1.0,1.0,0.010128166666666667,0.9110098619329389,0.5,0.0,0.3005,0.0,0.6666666666666666,34.89254108723135,54.9936788874842,1.6369047619047734,0.0,10.429835651074598,23.794416243654823,90.39190897597977,49.61439588688946,60.93552465233881,38.91752577319588,64.9810366624526,63.93775372124493,40.58154235145386,20.957896105224957,59.96483882210098,64.45939519184876,40.58154235145386,0,0,0,0,0,43.09791554374803,False,
Apeejay Surrendra Park Hotels Limited,Manufacturing,1.0,0.625,0.0069693313416323,9.6,0.73455,0.9017,0.23568333333333333,0.8403686982693754,0.0,0.016483516483516484,0.495,0.0,0.0,34.89254108723135,69.59544879898863,10.267857142857139,97.21871049304677,52.528445006321114,61.6751269035533,78.76106194690266,58.868894601542415,89.25410872313527,94.71649484536083,39.94943109987358,63.93775372124493,80.53097345132744,54.36302157199972,80.4001400292353,51.943592410559255,80.53097345132744,0,0,0,0,0,65.72989384574888,False,
Apollo Hospitals Enterprise Limited [AHEL],Manufacturing,1.0,1.0,0.0015500000000081325,0.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.0005791692139386724,0.53365,0.0,0.3333333333333333,34.89254108723135,93.8685208596713,35.56547619047619,0.0,10.429835651074598,23.794416243654823,69.0897597977244,18.63753213367609,60.93552465233881,78.47938144329896,24.65233881163084,63.93775372124493,52.275600505689,33.09179833868472,56.785549506759565,44.295046266437886,52.275600505689,0,0,0,0,0,44.98347865337432,False,
Apollo Micro Systems Limited,Manufacturing,0.2794,0.2794,0.0021694720244127153,0.0,1.0,1.0,0.3333333333333333,0.17241342659256112,1.0,0.0,0.56595,0.0,0.0,94.94310998735777,30.847029077117572,28.27380952380952,0.0,10.429835651074598,23.794416243654823,69.0897597977244,92.80205655526993,17.38305941845765,38.91752577319588,19.34260429835652,63.93775372124493,80.53097345132744,31.38136674716905,54.54810038616197,41.640179009800725,80.53097345132744,0,0,0,0,0,45.94350603062716,False,
Apollo Pipes Limited,Manufacturing,0.5067,0.0378750000000001,0.0,16.9,0.39635,0.8352,0.42405,1.0,1.0,0.0,0.305,4.093587599704443e-07,0.0,84.82932996207333,5.689001264222504,98.28869047619048,98.48293299620732,82.80657395701644,68.90862944162436,61.94690265486726,18.63753213367609,17.38305941845765,38.91752577319588,64.66498103666245,5.953991880920157,80.53097345132744,73.16752634955573,34.22125499504922,35.309486458791305,80.53097345132744,0,0,0,0,0,54.59397010204097,False,
Apollo Tyres Limited,Manufacturing,1.0,0.25236250000000005,0.00047893303798850824,0.14,0.9531000000000001,0.7575,0.8071833333333333,1.0,0.58,0.0,0.4323,1.359887138982194e-12,1.0,34.89254108723135,29.077117572692796,66.2202380952381,65.23388116308469,26.675094816687732,77.91878172588832,31.605562579013906,18.63753213367609,46.27054361567636,38.91752577319588,48.1668773704172,22.598105548037893,16.56131479140329,50.002942410137166,33.857791025390554,35.382491459227545,16.56131479140329,0,0,0,0,0,38.81490902096602,False,
Aptus Value Housing Finance India Limited,Manufacturing,0.7836000000000001,0.7836000000000001,0.0012459643832489933,0.0,0.8075,0.7615,0.2843333333333333,1.0,0.0,0.0,0.0,0.0,1.0,79.14032869785082,84.45006321112515,42.261904761904766,0.0,44.24778761061947,77.53807106598984,76.48546144121366,18.63753213367609,89.25410872313527,38.91752577319588,94.43742098609356,63.93775372124493,16.56131479140329,54.606359224581674,55.823657017805225,79.18758735366924,16.56131479140329,0,0,0,0,0,54.915093228255216,False,
Asahi India Glass Limited,Manufacturing,1.0,0.5625,3.112087827906331e-12,0.06,0.7538,0.6672,0.6641,1.0,1.0,0.0,0.35500000000000004,0.0,0.3333333333333333,34.89254108723135,60.42983565107459,95.83333333333333,60.30341340075853,50.06321112515803,82.74111675126903,43.74209860935525,18.63753213367609,17.38305941845765,38.91752577319588,58.470290771175726,63.93775372124493,52.275600505689,64.04390855813747,29.670053983671217,61.20402224621033,52.275600505689,0,0,0,0,0,50.41024570504037,False,
Ashok Leyland Limited,Manufacturing,1.0,0.25,0.0026389866291413196,0.12,0.48350000000000004,1.0,0.7368,0.4606606262788382,0.6925,0.006535947712418301,0.511,4.847916177965439e-13,0.6666666666666666,34.89254108723135,20.606826801517066,24.10714285714286,90.0,78.38179519595448,23.794416243654823,34.13400758533503,90.48843187660668,42.098609355246516,89.5618556701031,29.077117572692785,24.221921515561576,40.58154235145386,90.0,64.07072612182283,26.64951954412718,40.58154235145386,1,0,0,0,0,66.48033630940246,False,
Asian Paints Limited,Manufacturing,1.0,0.25,0.0017602971204058525,0.25,0.44455,1.0,0.2333333333333333,0.8049936014914054,0.5,0.00738255033557047,0.547,5.5105134112930515e-12,1.0,34.89254108723135,20.606826801517066,33.33333333333334,90.0,80.65739570164348,23.794416243654823,79.01390644753477,64.1388174807198,60.93552465233881,90.33505154639175,21.74462705436156,17.320703653585923,16.56131479140329,90.0,73.60582503174628,19.53266535397374,16.56131479140329,1,0,0,0,0,66.34807004334759,False,
AstraZeneca Pharma India Limited,Manufacturing,1.0,0.625,0.004283246499725329,0.0,1.0,1.0,0.6666666666666666,0.9208280562947363,1.0,0.016666666666666666,0.035,0.0,0.3333333333333333,34.89254108723135,69.59544879898863,15.029761904761912,0.0,10.429835651074598,23.794416243654823,40.202275600505686,47.814910025706936,17.38305941845765,95.03865979381443,85.96713021491783,63.93775372124493,52.275600505689,25.62366728095189,50.10972620962117,74.95244196808139,90.0,0,0,0,0,1,48.030737380960375,False,
Astral Limited,Manufacturing,0.9925,0.437175,3.1596759024375904e-05,0.26,0.8109500000000001,0.7915,0.6433833333333333,1.0,0.5,0.0,0.35169999999999996,0.0,0.19666666666666666,71.55499367888748,46.64981036662453,91.51785714285714,71.80783817951959,43.99494310998736,74.61928934010152,45.0063211125158,18.63753213367609,60.93552465233881,38.91752577319588,59.16561314791403,63.93775372124493,58.78634639696587,66.69078863632961,40.874225917931646,61.55168343457948,58.78634639696587,0,0,0,0,0,56.09368168069143,False,
Atul Limited,Manufacturing,1.0,0.5625,2.2947874282070517e-13,0.13,0.6996,0.5478,0.3305,1.0,0.96,0.0,0.505,2.501318296745686e-13,1.0,34.89254108723135,60.42983565107459,96.42857142857143,64.85461441213653,55.62579013906447,87.43654822335026,72.31352718078381,18.63753213367609,35.524652338811634,38.91752577319588,30.84702907711757,25.169147496617057,16.56131479140329,66.61131682357144,41.34830935661685,28.008088286867313,16.56131479140329,0,0,0,0,0,46.9737797264149,False,
Aurionpro Solutions Limited,Manufacturing,1.0,0.75,0.0013763734888963817,0.0,0.38665,1.0,0.6971666666666666,1.0,0.0,0.0,0.5,0.0,0.0,34.89254108723135,80.65739570164348,39.73214285714286,0.0,83.69152970922883,23.794416243654823,35.65107458912769,18.63753213367609,89.25410872313527,38.91752577319588,35.524652338811634,63.93775372124493,80.53097345132744,43.79467093315022,45.61506030478373,49.73120303002828,80.53097345132744,0,0,0,0,0,48.99591727957139,False,
Aurobindo Pharma Limited,Manufacturing,1.0,0.625,0.0013995391915016886,0.03,1.0,1.0,0.3333333333333333,1.0,0.8,0.0,0.15665,7.648481471827068e-12,0.3333333333333333,34.89254108723135,69.59544879898863,39.28571428571429,90.0,10.429835651074598,23.794416243654823,69.0897597977244,18.63753213367609,39.633375474083444,38.91752577319588,76.86472819216182,15.69688768606224,52.275600505689,90.0,41.56954829466995,46.28080793911203,90.0,1,0,0,0,1,66.49146309400129,False,
Authum Investment & Infrastructure Limited,Manufacturing,1.0,1.0,0.012454307074543071,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,34.89254108723135,93.8685208596713,6.696428571428569,0.0,10.429835651074598,23.794416243654823,95.448798988622,18.63753213367609,60.93552465233881,38.91752577319588,94.43742098609356,63.93775372124493,80.53097345132744,28.280290402176774,53.48484538695819,79.18758735366924,80.53097345132744,0,0,0,0,0,49.9630474944892,False,
Automotive Axles Limited,Manufacturing,1.0,0.75,0.0001274195329482608,0.62,1.0,0.8621,0.8333333333333334,0.6132370013863685,0.875,0.0,0.23,0.0,0.0,34.89254108723135,80.65739570164348,86.75595238095238,80.91024020227559,10.429835651074598,66.497461928934,24.525916561314787,85.08997429305913,37.67383059418458,38.91752577319588,71.23893805309734,63.93775372124493,80.53097345132744,60.023904492018566,90.0,67.58834588717113,80.53097345132744,0,0,1,0,0,73.70091102501584,False,
Automotive Stampings and Assemblies Limited,Manufacturing,1.0,0.375,,0.0,1.0,0.5724,1.0,0.8787841602912326,1.0,0.0,0.5329999999999999,0.0,0.0,34.89254108723135,40.07585335018963,,0.0,10.429835651074598,86.80203045685279,7.458912768647281,53.59897172236504,17.38305941845765,38.91752577319588,25.031605562579017,63.93775372124493,80.53097345132744,34.440052109069676,29.339617420666464,44.484679641911974,80.53097345132744,0,0,0,0,0,38.770686232280674,False,
Avadh Sugar & Energy Limited (''ASEL''),Manufacturing,1.0,0.5,0.0005150222396691389,0.0,0.7605999999999999,0.7476,0.5779833333333334,0.8300072096981589,0.0,0.0,0.5105,0.0,1.0,34.89254108723135,54.9936788874842,64.13690476190476,0.0,48.92541087231352,79.06091370558376,47.78761061946902,60.282776349614394,89.25410872313527,38.91752577319588,29.45638432364096,63.93775372124493,16.56131479140329,47.00157488575292,59.060505366353645,46.697069022442946,16.56131479140329,0,0,0,0,0,48.13249866503172,False,
Avalon Technologies Limited,Manufacturing,1.0,0.25,0.00393358796600269,0.0,0.5696,0.7835,1.0,0.6192592592592593,1.0,0.0,0.16999999999999998,0.0,0.0,34.89254108723135,20.606826801517066,16.81547619047619,0.0,67.13021491782554,75.63451776649745,7.458912768647281,84.5758354755784,17.38305941845765,38.91752577319588,76.10619469026548,63.93775372124493,80.53097345132744,35.84659612725793,37.0838333589698,70.02197420575521,80.53097345132744,0,0,0,0,0,45.874373602538626,False,
Azad Engineering Limited,Manufacturing,1.0,0.625,,0.0,0.0,0.0,0.8333333333333334,0.5122096574740387,0.0,0.0,0.21,,0.0,34.89254108723135,69.59544879898863,,0.0,98.48293299620734,97.20812182741116,24.525916561314787,89.46015424164524,89.25410872313527,38.91752577319588,72.12389380530973,,80.53097345132744,60.035808941967694,60.53942632482279,72.12389380530973,80.53097345132744,0,0,0,0,0,64.07480420640425,False,
